EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Hygiene,Safety Measures,Food Quality,Accommodation,Overall Satisfaction
3063,Kiara,Patel,22-Dec-21,3-Aug-23,Production Technician I,Deborah Diaz,patience.henry@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Voluntary,Much try remember natural.,Production       ,Field Operations,21-10-1983,MA,Supervisor,Female,46847,Other,Widowed,Fully Meets,5,Good,Poor,Poor,Average,Low
3064,Kiara,Nanda,8-Jul-23,,Production Technician I,Meagan Gaines,london.pennington@bilearner.com,SVG,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,23-08-1962,MA,Laborer,Female,76345,Other,Divorced,Fully Meets,4,Average,Average,Good,Average,Medium
3065,Arjun,Sharma,21-Apr-21,21-Sep-21,Production Technician I,Thomas Jackson,anna.salazar@bilearner.com,EW,Active,Part-Time,Zone A,Temporary,Resignation,Scientist up policy save I.,Production       ,Field Operations,7/10/1976,MA,Tower Hand,Female,15364,Black,Divorced,Fully Meets,4,Poor,Good,Poor,Poor,Medium
3066,Myra,Patel,28-Jul-22,20-Oct-22,Production Technician I,Jamie Pope,vicente.davis@bilearner.com,MSC,Active,Full-Time,Zone B,Full-Time,Retirement,Purpose feel summer nature small choose can.,Production       ,Field Operations,12/4/1967,MA,Operator,Male,2005,Hispanic,Divorced,Fully Meets,1,Average,Good,Poor,Poor,Medium
3067,Aadhya,Bansal,5-Nov-19,,Production Technician I,Joseph Lane,annabel.lewis@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,21-03-1982,MA,Technician,Male,50527,Hispanic,Single,Fully Meets,4,Poor,Good,Good,Good,Low
3068,Aadhya,Verma,22-May-22,8-Dec-22,Production Technician I,Rose Johnson,alana.nunez@bilearner.com,PYZ,Terminated for Cause,Full-Time,Zone A,Temporary,Resignation,Seat type month.,Production       ,Finance & Accounting,2/5/1947,MA,Assistant,Male,21620,Asian,Single,Fully Meets,5,Good,Average,Average,Poor,Low
3069,Aarav,Rana,19-Oct-19,3-Dec-21,Production Technician II,David Hicks,jaylen.donaldson@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Involuntary,Determine building society soldier.,Production       ,General - Con,14-02-1999,MA,Clerk,Female,92533,White,Married,Fully Meets,4,Good,Good,Good,Poor,High
3070,Ayaan,Kumar,25-Dec-19,24-Jul-21,Production Technician II,Geoffrey Curtis,malakai.shelton@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Involuntary,Television new fire board need list admit.,Production       ,Wireline Construction,5/5/1972,MA,Laborer,Female,7528,White,Divorced,Fully Meets,1,Good,Average,Poor,Poor,High
3071,Myra,Kumar,4-Nov-22,26-Nov-22,Production Technician II,Holly Miller,erick.wood@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,Former think again effort.,Production       ,General - Con,26-01-1956,MA,Lineman,Female,34566,Black,Married,Fully Meets,2,Good,Good,Average,Average,Low
3072,Diya,Chopra,26-Apr-23,30-May-23,Production Technician II,Ronald Shepherd DDS,daniel.frye@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,Involuntary,Future piece pull art.,Production       ,Wireless,15-02-1986,MA,Foreman,Female,48363,Asian,Divorced,Fully Meets,1,Average,Poor,Poor,Poor,High
3073,Vihaan,Verma,26-Oct-22,16-May-23,Production Technician II,Jeremy Ray,jayvon.simpson@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Guy beat specific act as ability speak.,Production       ,General - Con,26-04-1987,MA,Laborer,Female,27147,Black,Single,Fully Meets,4,Average,Poor,Poor,Good,Medium
3074,Arjun,Kapoor,14-Jul-20,27-Jun-22,Production Technician II,Barbara Clark,bryant.singleton@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone A,Full-Time,Resignation,Free town various cup. Animal may team hit.,Production       ,Splicing,4/10/1963,MA,Splicer,Female,79280,Hispanic,Single,Fully Meets,1,Good,Poor,Good,Average,Medium
3075,Navya,Kumar,12-Mar-23,,Production Technician II,Joshua Peters,adam.meza@bilearner.com,PL,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Fielders,9/1/1969,MA,Engineer,Female,18316,Other,Single,Fully Meets,5,Good,Poor,Good,Average,Low
3076,Ananya,Nanda,26-Apr-23,,Production Technician II,Daniel Smith,omari.keller@bilearner.com,PYZ,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,General - Con,26-05-1998,MA,Foreman,Male,3738,White,Married,Fully Meets,5,Good,Average,Average,Poor,Medium
3077,Ayaan,Kapoor,17-Sep-22,12-Jun-23,Production Technician I,Audrey Hamilton,asher.miles@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Involuntary,Describe hospital executive top sing.,Production       ,General - Con,16-08-1958,MA,Clerk,Male,16185,Hispanic,Married,Fully Meets,1,Average,Good,Average,Average,Low
3078,Vihaan,Ghosh,8-Jan-21,1-Apr-23,Production Technician I,Aaron Andrews,makaila.baxter@bilearner.com,SVG,Active,Contract,Zone B,Part-Time,Voluntary,Particularly trouble sister.,Production       ,General - Con,14-04-1960,MA,Foreman,Male,10871,Black,Widowed,Fully Meets,1,Good,Poor,Average,Good,Medium
3079,Aarohi,Verma,18-Dec-20,16-Sep-22,Production Technician I,David Moore,tommy.carter@bilearner.com,EW,Leave of Absence,Part-Time,Zone B,Part-Time,Retirement,Nice hundred government.,Production       ,Aerial,9/7/1973,MA,Engineer,Female,54361,Black,Single,Fully Meets,4,Good,Average,Poor,Good,Low
3080,Ananya,Gupta,12-Sep-20,22-Nov-22,Production Technician I,Brittany Ray,zavier.reese@bilearner.com,MSC,Leave of Absence,Contract,Zone B,Part-Time,Voluntary,Design laugh top music policy.,Production       ,General - Con,19-06-1999,MA,Lineman,Female,82524,Hispanic,Widowed,Fully Meets,2,Good,Poor,Good,Average,Medium
3081,Vivaan,Singh,20-Oct-20,,Production Technician I,Jonathan Jones,colt.kemp@bilearner.com,TNS,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Finance & Accounting,17-03-1980,MA,Controller,Male,18410,White,Widowed,Fully Meets,2,Poor,Poor,Good,Poor,Medium
3082,Arjun,Kapoor,18-Nov-22,,Production Technician I,Brian Jennings,marco.robles@bilearner.com,PYZ,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,4/10/1988,MA,Manager,Female,53176,Other,Single,Fully Meets,1,Good,Average,Good,Poor,High
3083,Aarohi,Singh,14-Jan-23,,Production Technician I,Sandra Reed,nick.palmer@bilearner.com,WBL,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Aerial,24-05-1967,MA,Laborer,Male,55790,Asian,Widowed,Fully Meets,2,Poor,Average,Average,Average,High
3084,Ayaan,Patel,27-Oct-20,8-Jun-22,Production Technician I,Erica Davis,mekhi.hopkins@bilearner.com,NEL,Active,Part-Time,Zone A,Temporary,Voluntary,Stage mission never one happen somebody single.,Production       ,General - Con,29-06-1996,MA,Clerk,Male,64716,Black,Widowed,Fully Meets,4,Poor,Good,Good,Good,High
3085,Ayaan,Chopra,29-Aug-20,,Production Technician I,Sara Mckay,eileen.oneal@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,4/3/1963,MA,Operator,Female,21299,Asian,Single,Fully Meets,2,Good,Good,Good,Average,High
3086,Ananya,Joshi,23-Dec-19,5-Aug-23,Production Technician I,Julie Donovan,alani.cooley@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,Retirement,Huge degree pull hit.,Production       ,Aerial,29-03-1987,MA,Foreman,Female,51176,Asian,Divorced,Fully Meets,1,Poor,Poor,Good,Poor,High
3087,Saanvi,Kumar,3-Jul-23,,Production Technician I,Duane Kelly,corinne.campos@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Project Management - Con,8/2/1948,MA,Coordinator,Female,51274,Black,Married,Fully Meets,4,Good,Poor,Average,Poor,High
3088,Vivaan,Gupta,26-Sep-22,,Production Technician I,Amy Boyd,heaven.nelson@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,20-03-1944,MA,Technician,Female,52777,Other,Married,Fully Meets,5,Average,Good,Good,Average,Low
3089,Krishna,Nair,9-May-20,25-Jul-23,Production Technician I,Laura Mayo,baylee.castaneda@bilearner.com,EW,Active,Contract,Zone A,Temporary,Voluntary,Suffer very particular rather.,Production       ,Field Operations,16-05-1963,MA,Laborer,Female,51728,Black,Single,Fully Meets,4,Average,Good,Average,Good,Low
3090,Ayaan,Kumar,8-Mar-23,,Production Technician I,Brittany Rios,morgan.roth@bilearner.com,MSC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,14-02-1957,MA,Foreman,Male,54485,Black,Married,Fully Meets,5,Average,Average,Good,Average,High
3091,Sai,Joshi,27-Feb-19,31-Aug-20,Production Technician I,Charles Cruz,kali.hensley@bilearner.com,TNS,Terminated for Cause,Contract,Zone B,Part-Time,Involuntary,Describe current question quite coach.,Production       ,Billable Consultants,6/3/1958,MA,Technician,Male,6649,White,Single,Fully Meets,5,Average,Good,Good,Good,Low
3092,Reyansh,Singh,12-Jan-20,12-Jul-23,Production Technician II,Carolyn Stewart,beckett.sandoval@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Voluntary,Recently agreement subject individual increase.,Production       ,Field Operations,10/12/1979,MA,Lineman,Female,48374,Other,Married,Fully Meets,2,Poor,Good,Good,Good,High
3093,Krishna,Bansal,29-Jun-19,10-Jan-21,Production Technician II,Daniel Hinton,isabell.meadows@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Voluntary,Majority wide enjoy how.,Production       ,Splicing,21-09-1976,MA,Labor,Female,31227,Asian,Divorced,Fully Meets,2,Good,Poor,Average,Average,Low
3094,Ayaan,Das,15-Jul-21,29-Sep-21,Production Technician II,Joshua Foster,jordin.alexander@bilearner.com,WBL,Active,Contract,Zone C,Full-Time,Voluntary,Improve himself side.,Production       ,Engineers,18-10-1963,MA,Engineer,Female,84169,Other,Widowed,Fully Meets,1,Good,Good,Average,Average,Medium
3095,Diya,Singh,19-Aug-22,,Production Technician II,Summer Dickerson,frederick.carney@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,11/3/1943,MA,Administrative,Female,69905,Other,Divorced,Fully Meets,4,Good,Poor,Good,Good,Low
3096,Meera,Bansal,23-Sep-19,9-Apr-23,Production Technician II,Mr. Joseph Ashley,baron.lindsey@bilearner.com,PL,Voluntarily Terminated,Contract,Zone B,Part-Time,Involuntary,Industry notice cup early.,Production       ,Engineers,7/9/1974,MA,Technician,Female,59014,Hispanic,Single,Fully Meets,5,Average,Good,Poor,Good,Low
3097,Ishaan,Das,11-Oct-20,6-Jan-21,Production Technician II,Bethany Gaines,rigoberto.gentry@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,More best if page.,Production       ,Project Management - Con,11/6/1961,MA,Administrator,Female,97514,White,Married,Fully Meets,4,Average,Average,Average,Good,Low
3098,Aarohi,Rana,18-Aug-21,,Production Technician II,Melvin Dean,rayne.chambers@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Fielders,9/6/1944,MA,Technician,Male,20436,Black,Widowed,Fully Meets,4,Good,Good,Average,Good,Medium
3099,Reyansh,Yadav,17-Dec-22,,Production Technician I,Zachary Smith,laila.simmons@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Fielders,2/9/1965,MA,Engineer,Male,44977,Black,Divorced,Exceeds,4,Average,Good,Good,Poor,High
3100,Saanvi,Iyer,25-Oct-20,28-Dec-21,Production Technician I,Kevin Davis,carsen.schmidt@bilearner.com,SVG,Active,Contract,Zone B,Temporary,Retirement,Production senior put.,Production       ,General - Con,8/6/1950,MA,Laborer,Female,58513,White,Single,Fully Meets,5,Good,Good,Poor,Average,Low
3101,Meera,Chopra,23-Jan-23,,Production Technician I,Erica Harper,bethany.mckay@bilearner.com,EW,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,General - Con,9/3/1961,MA,Technician,Female,79029,Asian,Single,Fully Meets,2,Good,Poor,Good,Good,Low
3102,Reyansh,Bansal,15-Mar-19,3-Aug-22,Production Technician I,Stephanie Frost,eden.robles@bilearner.com,MSC,Leave of Absence,Full-Time,Zone C,Part-Time,Resignation,Size shake far example.,Production       ,Field Operations,10/10/1992,MA,Laborer,Male,11092,Black,Widowed,Exceeds,2,Good,Average,Average,Average,Medium
3103,Vihaan,Iyer,6-Jul-23,23-Jul-23,Production Technician I,Bryan Ortega DVM,abel.snow@bilearner.com,TNS,Leave of Absence,Full-Time,Zone A,Part-Time,Involuntary,Rather make power.,Production       ,Field Operations,16-01-1960,MA,Supervisor,Male,87665,Asian,Single,Fully Meets,4,Good,Good,Average,Good,High
3104,Ananya,Rao,29-May-22,,Production Technician I,Matthew Smith,ashton.winters@bilearner.com,PYZ,Active,Contract,Zone C,Part-Time,Unk,,Production       ,General - Con,14-01-1944,MA,Technician,Female,71716,Black,Married,Fully Meets,2,Good,Poor,Good,Average,Low
3105,Ishaan,Gupta,7-Jun-20,9-Jul-22,Production Technician I,Scott Stone,josie.melton@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Resignation,Figure kind agent send even west.,Production       ,Fielders,12/5/1943,MA,Engineer,Male,86764,Black,Married,Fully Meets,1,Good,Average,Good,Average,Medium
3106,Aadhya,Nanda,21-Mar-20,,Production Technician I,Frances Martinez,bruno.jimenez@bilearner.com,NEL,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,30-03-2000,MA,Warehouse Manager,Male,33599,Hispanic,Divorced,Fully Meets,4,Good,Poor,Poor,Good,High
3107,Ayaan,Sharma,21-Jun-21,11-Nov-22,Production Technician I,Heather Adams,elijah.barr@bilearner.com,PL,Active,Full-Time,Zone A,Temporary,Voluntary,Figure enjoy sell work discuss former.,Production       ,Wireline Construction,26-12-1971,MA,Operator,Female,5797,Black,Widowed,Fully Meets,4,Average,Poor,Poor,Good,High
3108,Aadhya,Bansal,22-Oct-21,12-May-22,Production Technician I,Julie Hernandez,oswaldo.hanson@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Retirement,Perform leader research again term.,Production       ,General - Con,5/7/1945,MA,Laborer,Female,91007,Hispanic,Married,Fully Meets,2,Good,Average,Average,Average,Low
3109,Ira,Rana,20-Oct-18,,Production Technician I,Timothy Myers,samara.roberson@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Fielders,25-04-1999,MA,Engineer,Female,93749,White,Married,PIP,2,Good,Good,Poor,Average,Low
3110,Arjun,Nanda,16-Mar-22,,Production Technician I,Anna Walters,luis.frazier@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Wireline Construction,11/2/1956,MA,Apprentice,Female,51909,Hispanic,Single,Fully Meets,2,Average,Poor,Poor,Average,Low
3111,Vivaan,Ghosh,13-Dec-18,,Production Technician I,Ebony Adkins,jaquan.hancock@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,7/5/1958,MA,Technician,Female,71638,Other,Divorced,Fully Meets,1,Average,Poor,Average,Poor,Low
3112,Ayaan,Nanda,8-Oct-21,11-Aug-22,Production Technician I,Molly Guerrero,emanuel.george@bilearner.com,MSC,Terminated for Cause,Part-Time,Zone B,Full-Time,Involuntary,Past agreement focus back.,Production       ,Shop (Fleet),15-11-1946,MA,Mechanic,Male,85416,Asian,Single,Fully Meets,4,Average,Good,Average,Good,Medium
3113,Krishna,Chopra,3-Feb-19,2-Apr-19,Production Technician II,Donna Duffy,giselle.calderon@bilearner.com,TNS,Active,Contract,Zone C,Full-Time,Voluntary,Stock indeed about brother campaign.,Production       ,Project Management - Con,2/7/1981,MA,Coordinator,Female,96092,White,Divorced,Fully Meets,4,Good,Good,Average,Poor,Medium
3114,Myra,Verma,30-Sep-18,,Production Technician II,Corey Barry,cullen.french@bilearner.com,PYZ,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Isp,6/7/1957,MA,Technician,Female,46346,Asian,Divorced,Fully Meets,2,Poor,Average,Average,Poor,Low
3115,Myra,Patel,12-Jul-21,17-Aug-21,Production Technician II,Paul Brewer,braiden.kirby@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Voluntary,Decide statement future ball.,Production       ,Project Management - Con,1/1/1964,MA,Supervisor,Female,10137,Hispanic,Divorced,Fully Meets,4,Poor,Average,Good,Good,High
3116,Aarohi,Kumar,4-Mar-21,,Production Technician II,Steven Brown,johnathan.harmon@bilearner.com,NEL,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,24-10-1981,MA,Lineman,Female,97547,Hispanic,Married,Fully Meets,5,Average,Average,Average,Good,Low
3117,Ira,Gupta,27-Oct-19,,Production Technician II,Kyle Anderson,camren.bridges@bilearner.com,PL,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General - Sga,14-12-1941,MA,Lineman,Female,48509,White,Married,Fully Meets,2,Poor,Good,Average,Poor,High
3118,Meera,Patel,28-Jan-19,14-Dec-20,Production Technician II,Dr. Anna Hayes DVM,jeramiah.chandler@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Voluntary,Pay avoid seem unit might month run.,Production       ,Catv,14-12-1956,MA,Technician,Female,48848,Black,Divorced,Fully Meets,2,Average,Poor,Average,Good,High
3119,Meera,Singh,10-Jan-21,,Production Technician I,Thomas Bautista,dana.stevenson@bilearner.com,NEL,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General - Con,5/6/1993,MA,Laborer,Male,71016,Other,Single,Fully Meets,5,Good,Poor,Poor,Average,High
3120,Kiara,Sharma,5-Aug-21,2-Mar-23,Production Technician I,Andrew Davis,angelique.hogan@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Resignation,Event TV few much continue success.,Production       ,Aerial,3/2/1946,MA,Lineman,Female,28645,Asian,Widowed,Fully Meets,4,Poor,Average,Average,Average,Medium
3121,Kiara,Kapoor,7-Nov-22,2-Mar-23,Production Technician I,Rachel Chaney,moriah.dodson@bilearner.com,PYZ,Active,Part-Time,Zone C,Full-Time,Retirement,Resource collection house seek sound wind.,Production       ,Project Management - Con,17-10-1949,MA,Project Manager,Female,58015,Black,Single,Fully Meets,4,Good,Good,Good,Poor,High
3122,Reyansh,Ghosh,23-Jan-22,26-Jun-22,Production Technician I,Rachel Barr MD,connor.bray@bilearner.com,SVG,Leave of Absence,Contract,Zone C,Part-Time,Voluntary,Professional military easy so.,Production       ,Project Management - Con,23-09-1946,MA,Project Manager,Female,18652,White,Single,Fully Meets,5,Poor,Poor,Good,Poor,High
3123,Kiara,Singh,12-Jul-21,,Production Technician I,Michael Hays,zaiden.leblanc@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Splicing,3/5/1951,MA,Project Manager,Male,94273,Hispanic,Married,Fully Meets,4,Good,Average,Average,Good,Medium
3124,Ananya,Reddy,5-Jan-19,4-Nov-21,Production Technician I,Kristi Cox,taliyah.yang@bilearner.com,WBL,Leave of Absence,Full-Time,Zone B,Part-Time,Resignation,Star idea alone.,Production       ,Engineers,28-08-1991,MA,Technician,Female,97060,White,Single,Fully Meets,5,Poor,Poor,Good,Good,High
3125,Ishaan,Singh,7-Apr-20,21-Mar-21,Production Technician I,Tracey Wu,boston.cochran@bilearner.com,PYZ,Leave of Absence,Part-Time,Zone C,Part-Time,Resignation,Magazine matter a teach.,Production       ,Aerial,8/9/1992,MA,Laborer,Male,10433,Black,Divorced,Fully Meets,4,Good,Poor,Poor,Poor,High
3126,Diya,Verma,27-Apr-22,,Production Technician I,Samuel Frye,amelia.mueller@bilearner.com,WBL,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Project Management - Con,2/7/1978,MA,Coordinator,Male,35212,Black,Divorced,Fully Meets,2,Good,Good,Average,Poor,Low
3127,Aarav,Reddy,14-Jun-22,5-Dec-22,Production Technician I,Stacey Robles,lillianna.hull@bilearner.com,NEL,Active,Part-Time,Zone A,Part-Time,Resignation,Enjoy relationship page billion.,Production       ,Project Management - Con,26-10-1991,MA,Supervisor,Male,3213,White,Married,Fully Meets,2,Poor,Good,Good,Average,High
3128,Reyansh,Gupta,13-Jan-19,,Production Technician I,James Flynn,laci.frederick@bilearner.com,PL,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,15-04-1974,MA,Technician,Female,7259,Black,Widowed,Fully Meets,2,Good,Poor,Good,Average,High
